epoch,o,h,l,c,v,time,vwap
1776829500,24470.85,24502.55,24434.4,24487.7,11338201,2026-04-22 09:15:00,24487.7
1776829560,24487.7,24506.05,24466.0,24497.55,5772761,2026-04-22 09:16:00,24491.02311507968
1776829620,24498.85,24515.95,24494.05,24506.7,3995954,2026-04-22 09:17:00,24493.991057483243
1776829680,24506.05,24507.3,24485.1,24494.65,3369920,2026-04-22 09:18:00,24494.08177932189
1776829740,24494.65,24494.65,24477.2,24479.3,2897387,2026-04-22 09:19:00,24492.5172222112
1776829800,24477.45,24485.9,24470.05,24482.6,2931985,2026-04-22 09:20:00,24491.557776979225
1776829860,24481.55,24491.45,24478.15,24491.1,2424985,2026-04-22 09:21:00,24491.523861249116
1776829920,24491.1,24496.1,24480.2,24484.25,2614425,2026-04-22 09:22:00,24490.985832328635
1776829980,24484.6,24491.15,24482.85,24487.75,1944813,2026-04-22 09:23:00,24490.817073518137
1776830040,24485.3,24487.7,24459.15,24463.4,2275731,2026-04-22 09:24:00,24489.240122887077
1776830100,24465.35,24465.35,24449.7,24453.7,2185999,2026-04-22 09:25:00,24487.379364755518
1776830160,24453.45,24461.2,24451.4,24455.75,1619181,2026-04-22 09:26:00,24486.19854663709
1776830220,24456.5,24459.7,24451.65,24455.9,1428418,2026-04-22 09:27:00,24485.23249259148
1776830280,24456.0,24458.0,24444.9,24447.7,1646244,2026-04-22 09:28:00,24483.902181360965
1776830340,24447.5,24454.5,24437.75,24440.4,2371002,2026-04-22 09:29:00,24481.78931604081
1776830400,24439.45,24440.7,24427.65,24440.7,1874663,2026-04-22 09:30:00,24480.269764169734
1776830460,24441.2,24447.05,24441.15,24445.75,1286745,2026-04-22 09:31:00,24479.41521454945
1776830520,24447.1,24452.2,24443.85,24452.2,1454262,2026-04-22 09:32:00,24478.674505767784
1776830580,24451.95,24463.8,24444.3,24447.15,1487718,2026-04-22 09:33:00,24477.820550228575
1776830640,24448.1,24452.15,24436.6,24452.15,1283842,2026-04-22 09:34:00,24477.23417217432
1776830700,24451.95,24459.35,24446.15,24446.15,1747882,2026-04-22 09:35:00,24476.296648803243
1776830760,24444.35,24466.05,24442.6,24466.05,1457526,2026-04-22 09:36:00,24476.045262731255
1776830820,24466.45,24466.45,24449.1,24452.55,2148995,2026-04-22 09:37:00,24475.225049631135
1776830880,24452.2,24454.65,24443.25,24449.1,1160291,2026-04-22 09:38:00,24474.74174004723
1776830940,24445.95,24448.35,24438.7,24438.7,1175922,2026-04-22 09:39:00,24474.07842721821
1776831000,24437.95,24440.45,24425.05,24439.85,1754046,2026-04-22 09:40:00,24473.163891899607
1776831060,24440.5,24440.85,24429.35,24431.35,1100080,2026-04-22 09:41:00,24472.474763352937
1776831120,24430.55,24440.8,24429.95,24435.0,1020638,2026-04-22 09:42:00,24471.910378164168
1776831180,24432.65,24434.4,24422.15,24423.3,1325921,2026-04-22 09:43:00,24470.9775607345
1776831240,24423.75,24427.15,24420.5,24424.4,994272,2026-04-22 09:44:00,24470.31682609808
1776831300,24424.8,24429.0,24419.5,24426.5,1478221,2026-04-22 09:45:00,24469.41179975473
1776831360,24427.55,24433.55,24412.2,24413.0,1143794,2026-04-22 09:46:00,24468.524413432406
1776831420,24412.7,24417.6,24408.5,24416.3,1035413,2026-04-22 09:47:00,24467.791181398436
1776831480,24416.35,24416.35,24406.35,24412.7,1132779,2026-04-22 09:48:00,24466.957766333817
1776831540,24413.15,24418.7,24412.25,24416.95,1212248,2026-04-22 09:49:00,24466.16107805651
1776831600,24418.25,24424.25,24412.7,24413.45,1494438,2026-04-22 09:50:00,24465.145782444786
1776831660,24415.3,24424.25,24405.85,24423.45,1134409,2026-04-22 09:51:00,24464.544926203474
1776831720,24422.9,24432.7,24418.6,24421.85,1815700,2026-04-22 09:52:00,24463.582370366647
1776831780,24420.8,24426.0,24418.4,24421.05,1098802,2026-04-22 09:53:00,24463.00989161741
1776831840,24421.0,24421.0,24408.0,24409.45,1244818,2026-04-22 09:54:00,24462.20545181951
1776831900,24410.15,24410.15,24397.05,24407.5,1515281,2026-04-22 09:55:00,24461.22324395878
1776831960,24406.55,24406.85,24397.5,24405.05,1065487,2026-04-22 09:56:00,24460.522904367408
1776832020,24404.65,24407.5,24382.35,24386.3,1587104,2026-04-22 09:57:00,24459.169638831452
1776832080,24385.2,24392.45,24385.2,24389.55,982356,2026-04-22 09:58:00,24458.39273598078
1776832140,24390.15,24394.0,24381.35,24382.25,1232099,2026-04-22 09:59:00,24457.341733401863
1776832200,24382.9,24382.9,24352.9,24363.4,2607437,2026-04-22 10:00:00,24454.67550251473
1776832260,24362.15,24376.95,24358.5,24374.4,1126095,2026-04-22 10:01:00,24453.703443930408
1776832320,24374.9,24385.35,24371.55,24381.65,926154,2026-04-22 10:02:00,24452.992936596187
1776832380,24382.5,24384.25,24376.9,24382.3,935413,2026-04-22 10:03:00,24452.29581888774
1776832440,24382.5,24388.1,24380.0,24383.25,1049006,2026-04-22 10:04:00,24451.540612471614
1776832500,24381.9,24382.95,24369.95,24371.85,1559367,2026-04-22 10:05:00,24450.26563844935
1776832560,24373.4,24378.95,24372.75,24376.9,786116,2026-04-22 10:06:00,24449.678640738013
1776832620,24377.0,24384.25,24376.45,24382.95,993054,2026-04-22 10:07:00,24449.01095091461
1776832680,24383.85,24383.9,24373.35,24374.6,960111,2026-04-22 10:08:00,24448.297988406055
1776832740,24373.9,24382.45,24373.2,24381.7,1035338,2026-04-22 10:09:00,24447.616925092174
1776832800,24381.65,24390.5,24381.65,24387.3,838220,2026-04-22 10:10:00,24447.121634006096
1776832860,24388.35,24389.05,24380.1,24382.9,1163992,2026-04-22 10:11:00,24446.39758081079
1776832920,24382.55,24388.65,24377.75,24377.75,909372,2026-04-22 10:12:00,24445.798207507076
1776832980,24378.1,24379.3,24374.55,24377.0,748902,2026-04-22 10:13:00,24445.307049647185
1776833040,24376.8,24377.1,24371.15,24373.15,915428,2026-04-22 10:14:00,24444.682814112362
1776833100,24372.9,24379.9,24371.95,24379.35,1084275,2026-04-22 10:15:00,24444.02015696378
1776833160,24378.4,24385.55,24378.4,24381.65,844031,2026-04-22 10:16:00,24443.531574549375
1776833220,24382.3,24382.3,24377.2,24380.6,1122115,2026-04-22 10:17:00,24442.882926709128
1776833280,24381.1,24383.25,24377.05,24377.5,972543,2026-04-22 10:18:00,24442.304013146364
1776833340,24377.65,24379.25,24374.75,24375.4,906618,2026-04-22 10:19:00,24441.75630764339
1776833400,24375.8,24376.8,24368.4,24371.65,1149745,2026-04-22 10:20:00,24441.035957390926
1776833460,24370.65,24371.4,24363.6,24364.1,818901,2026-04-22 10:21:00,24440.47699951066
