epoch,o,h,l,c,v,time,vwap
1777347900,24049.9,24057.1,23999.25,24034.3,8408766,2026-04-28 09:15:00,24034.3
1777347960,24034.5,24079.3,24029.4,24064.45,5606012,2026-04-28 09:16:00,24046.3602168511
1777348020,24068.3,24082.05,24064.5,24065.8,3763972,2026-04-28 09:17:00,24050.475849246992
1777348080,24067.55,24081.3,24059.75,24080.55,2876604,2026-04-28 09:18:00,24054.66417844981
1777348140,24081.5,24096.95,24080.75,24093.85,2554917,2026-04-28 09:19:00,24058.977636127125
1777348200,24094.75,24109.95,24092.0,24098.25,2759664,2026-04-28 09:20:00,24063.15086677922
1777348260,24099.2,24100.0,24081.6,24095.85,2907937,2026-04-28 09:21:00,24066.443596221354
1777348320,24097.05,24097.05,24083.6,24091.2,2655712,2026-04-28 09:22:00,24068.528544084933
1777348380,24092.85,24097.35,24087.4,24087.55,2052337,2026-04-28 09:23:00,24069.69088939529
1777348440,24088.6,24088.85,24074.25,24086.7,2863711,2026-04-28 09:24:00,24071.027231477943
1777348500,24086.8,24122.8,24086.8,24122.35,3224264,2026-04-28 09:25:00,24075.19818950349
1777348560,24123.55,24133.65,24123.55,24129.7,2118724,2026-04-28 09:26:00,24077.961220247736
1777348620,24129.65,24129.65,24118.95,24120.95,1802103,2026-04-28 09:27:00,24079.738274983418
1777348680,24121.3,24124.7,24118.3,24123.25,1725364,2026-04-28 09:28:00,24081.394793513966
1777348740,24124.0,24125.05,24115.25,24115.35,1501295,2026-04-28 09:29:00,24082.48354355815
1777348800,24116.2,24120.05,24106.9,24109.5,1836476,2026-04-28 09:30:00,24083.503215937904
1777348860,24109.55,24110.65,24103.45,24105.3,1445264,2026-04-28 09:31:00,24084.13196133466
1777348920,24105.85,24108.6,24100.6,24104.6,1628295,2026-04-28 09:32:00,24084.77621210047
1777348980,24106.25,24114.1,24100.2,24111.45,2006786,2026-04-28 09:33:00,24085.77231135827
1777349040,24114.45,24118.25,24105.95,24105.95,1641321,2026-04-28 09:34:00,24086.370331379152
1777349100,24107.0,24107.1,24090.4,24094.7,2059953,2026-04-28 09:35:00,24086.669058435193
1777349160,24094.45,24107.8,24092.25,24105.65,1626695,2026-04-28 09:36:00,24087.19179762233
1777349220,24106.35,24112.8,24104.8,24108.2,1456903,2026-04-28 09:37:00,24087.697504132928
1777349280,24108.1,24108.2,24101.15,24103.15,1795541,2026-04-28 09:38:00,24088.14272566804
1777349340,24105.5,24106.2,24097.3,24101.9,1580443,2026-04-28 09:39:00,24088.482990270637
